facility_id,dynamic,method,commit_target,commit_rate,MAE_cars,MAE_pct,committed_PICP,committed_MPIW,gamma,n_cal_b,n_test,degenerate,abst_lift_night,abst_lift_am_rush,abst_lift_midday,abst_lift_pm_rush,abst_lift_evening
17,True,random,0.6,0.7241379310344828,1.9073146353836443,5.23715846426879,0.8944217687074829,7.85514708744175,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.7,0.7704433497536946,1.4789990193048483,4.061077332969563,0.8913043478260869,5.611854791314021,0.02,380,1015,False,0.0,0.8394805078683832,1.3939914163090128,2.063474135983736,1.303143685117934
17,True,random,0.7,0.7704433497536946,1.904178442329575,5.2285470166900865,0.8940537084398976,7.794418163885008,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.8,0.8364532019704434,1.621126578400963,4.451335204071338,0.8881036513545347,6.13437668745152,0.02,380,1015,False,0.0,0.8598456325301204,1.5163855421686745,1.8951243570774323,1.2542477602718565
17,True,random,0.8,0.8364532019704434,1.8963671277142011,5.207098488116959,0.8944051825677265,7.806838627496641,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.9,0.8916256157635468,1.717657893965745,4.716393620233186,0.887292817679558,6.5752599930019,0.02,380,1015,False,0.0,0.43252840909090906,1.8085454545454545,2.0505050505050506,1.1041181041181038
17,True,random,0.9,0.8916256157635468,1.903591614290876,5.226935687666061,0.8941436464088397,7.803720898174833,0.02,380,1015,False,,,,,
17,True,width-ACQR,1.0,0.9773399014778326,1.8509569753699575,5.0824100076211565,0.8911290322580645,7.392175867726347,0.02,380,1015,False,0.0,0.0,2.471304347826087,2.0645817442156114,0.37718320327015975
17,True,random,1.0,0.9773399014778326,1.9040886121431857,5.228300358423921,0.8937499999999998,7.801186146806694,0.02,380,1015,False,,,,,
18,True,commit-all,1.0,1.0,1.6199165698304876,2.4556287145152034,0.8975369458128079,6.668352723946979,0.01,380,1015,False,,,,,
18,True,width-ACQR,0.1,0.2995073891625616,0.3371184819258264,0.5110373211982523,0.9177631578947368,2.1053750833105616,0.01,380,1015,False,0.23041429170676342,1.33834388185654,1.421856540084388,1.385825087801548,0.8540997992474785
18,True,random,0.1,0.2995073891625616,1.6497121189710602,2.500795735704446,0.8940789473684211,6.629823844548001,0.01,380,1015,False,,,,,
18,True,width-ACQR,0.2,0.4098522167487685,0.44412259398149534,0.6732446688041844,0.9206730769230769,2.5622052725380624,0.01,380,1015,False,0.023782327270597196,1.544457776850306,1.5860434056761268,1.4071210301770007,0.637244410199335
18,True,random,0.2,0.4098522167487685,1.6339703872916687,2.476932871994032,0.8965144230769232,6.699615204635348,0.01,380,1015,False,,,,,
18,True,width-ACQR,0.3,0.548768472906404,0.5829034913598442,0.8836223900865359,0.9228007181328546,3.189416344532757,0.01,380,1015,False,0.0,1.581320505822416,1.8704366812227076,1.205278480042902,0.3220057477699399
18,True,random,0.3,0.548768472906404,1.6082380412338941,2.43792525330048,0.8999999999999998,6.688692275245083,0.01,380,1015,False,,,,,
