arm,dataset,facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi,n_test,dynamic,degenerate,cal_score_max,status
A12_v1_paired,belgrade,13,y_t+15min,0.9,EnbPI-daychunk,0.899803536345776,23.544501790174003,37.18537154377849,0.8561507936507936,0.939484126984127,1018,True,False,35.01317460317455,ok
A12_v1_paired,belgrade,14,y_t+15min,0.9,EnbPI-oldchunk,0.869351669941061,20.53365963711892,31.47783992318417,0.8303571428571429,0.9097222222222222,1018,True,False,31.162391534391546,ok
A12_v1_paired,belgrade,14,y_t+15min,0.9,EnbPI-daychunk,0.869351669941061,20.473216688146582,31.62639879293859,0.8313492063492064,0.9087301587301588,1018,True,False,31.162391534391546,ok
A12_v1_paired,belgrade,15,y_t+15min,0.9,EnbPI-oldchunk,0.8457760314341847,8.818157056863065,19.22980571678062,0.7857142857142857,0.9047619047619048,1018,True,False,18.761968253968256,ok
A12_v1_paired,belgrade,15,y_t+15min,0.9,EnbPI-daychunk,0.849705304518664,8.958582984970748,19.270337042811462,0.7896825396825397,0.9077380952380952,1018,True,False,18.761968253968256,ok
A12_v1_paired,belgrade,16,y_t+15min,0.9,EnbPI-oldchunk,0.8899803536345776,6.362032612581709,9.14355914014308,0.8472222222222222,0.9285714285714286,1018,True,False,11.315458333333332,ok
A12_v1_paired,belgrade,16,y_t+15min,0.9,EnbPI-daychunk,0.8909626719056974,6.391632722658243,9.12719745235158,0.8482142857142857,0.9305555555555556,1018,True,False,11.315458333333332,ok
A12_v1_paired,belgrade,17,y_t+15min,0.9,EnbPI-oldchunk,0.9194499017681728,9.974920776135864,13.110057288275865,0.8908730158730159,0.9503968253968254,1018,True,False,11.83085052910053,ok
A12_v1_paired,belgrade,17,y_t+15min,0.9,EnbPI-daychunk,0.9174852652259332,10.008696723135875,13.142359908674116,0.8888888888888888,0.949404761904762,1018,True,False,11.83085052910053,ok
A12_v1_paired,belgrade,18,y_t+15min,0.9,EnbPI-oldchunk,0.8978388998035364,8.704720226829687,12.588420178769551,0.8452380952380952,0.941468253968254,1018,True,False,14.47299272486773,ok
A12_v1_paired,belgrade,18,y_t+15min,0.9,EnbPI-daychunk,0.9047151277013752,8.828379407450338,12.462193985292949,0.8541666666666666,0.945436507936508,1018,True,False,14.47299272486773,ok
A12_v1_paired,belgrade,19,y_t+15min,0.9,EnbPI-oldchunk,0.9194499017681728,11.392628347556473,15.060542941406428,0.8978174603174603,0.9474206349206348,1018,True,False,16.285996693121692,ok
A12_v1_paired,belgrade,19,y_t+15min,0.9,EnbPI-daychunk,0.9233791748526524,11.49377503055361,15.000389760593754,0.9027777777777778,0.9503968253968254,1018,True,False,16.285996693121692,ok
A12_v1_paired,belgrade,20,y_t+15min,0.9,EnbPI-oldchunk,0.9165029469548134,9.765118505446056,12.545638690415634,0.8829365079365079,0.953373015873016,1018,True,False,12.74010912698413,ok
A12_v1_paired,belgrade,20,y_t+15min,0.9,EnbPI-daychunk,0.9204322200392928,9.829242067420726,12.404914693487816,0.8869047619047619,0.9563492063492064,1018,True,False,12.74010912698413,ok
A12_v1_paired,belgrade,21,y_t+15min,0.9,EnbPI-oldchunk,0.9135559921414538,8.962158042645907,14.7894335883098,0.8740079365079365,0.9464285714285714,1018,True,False,16.15681746031746,ok
A12_v1_paired,belgrade,21,y_t+15min,0.9,EnbPI-daychunk,0.9135559921414538,9.003688403054577,14.789276544877586,0.8740079365079365,0.9464285714285714,1018,True,False,16.15681746031746,ok
A12_v1_paired,belgrade,22,y_t+15min,0.9,EnbPI-oldchunk,0.9056974459724952,16.04596424070185,26.20804216423583,0.8521825396825397,0.9484126984126984,1018,True,False,22.29628703703704,ok
A12_v1_paired,belgrade,22,y_t+15min,0.9,EnbPI-daychunk,0.9076620825147348,16.104945485295918,26.18548087359512,0.8541666666666666,0.949404761904762,1018,True,False,22.29628703703704,ok
A12_v1_paired,belgrade,23,y_t+15min,0.9,EnbPI-oldchunk,0.8909626719056974,7.584037584068772,12.409393015180829,0.8402777777777778,0.935515873015873,1018,True,False,17.27661904761905,ok
A12_v1_paired,belgrade,23,y_t+15min,0.9,EnbPI-daychunk,0.8988212180746562,7.645573138328356,12.180744414085211,0.8531746031746031,0.9384920634920636,1018,True,False,17.27661904761905,ok
A12_v1_paired,belgrade,24,y_t+15min,0.9,EnbPI-oldchunk,0.9106090373280943,6.295423349209009,11.25707571896322,0.8680555555555556,0.9484126984126984,1018,True,False,13.74699603174603,ok
A12_v1_paired,belgrade,24,y_t+15min,0.9,EnbPI-daychunk,0.9115913555992141,6.33698948977607,11.190533553534557,0.8680555555555556,0.9484623015873008,1018,True,False,13.74699603174603,ok
