facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
11,y_t+30min,0.8,split-CP,0.8133595284872298,6.53783801066457,14.446604388358212,,
11,y_t+30min,0.8,ACI,0.7956777996070727,10.114799373594124,16.91013093559403,,
11,y_t+30min,0.85,split-CP,0.8634577603143418,8.121457078423745,16.80126396875423,,
11,y_t+30min,0.85,ACI,0.8457760314341847,15.044049576921472,22.57581026554088,,
11,y_t+30min,0.9,split-CP,0.9037328094302554,10.14422355629299,20.554441446460032,0.86395,0.94205
11,y_t+30min,0.9,ACI,0.8978388998035364,19.498605294042072,27.74523714707826,0.85995,0.93205
11,y_t+30min,0.95,split-CP,0.9479371316306484,15.036414700680789,28.334687654132235,,
11,y_t+30min,0.95,ACI,0.949901768172888,28.14101086719601,39.876409292104526,,
11,y_t+30min,0.9,CQR,0.8919449901768173,8.154384856010324,18.725201259975663,0.85395,0.926
11,y_t+30min,0.95,CQR,0.931237721021611,10.95024789404137,24.98021395815037,,
12,y_t+5min,0.8,split-CP,0.7583497053045186,4.414698412698385,9.88946061985748,,
12,y_t+5min,0.8,ACI,0.7946954813359528,5.250068222716308,8.020053607974289,,
12,y_t+5min,0.85,split-CP,0.8133595284872298,5.47074470899463,11.269584898371916,,
12,y_t+5min,0.85,ACI,0.8457760314341847,6.421907146017411,9.024125421144989,,
12,y_t+5min,0.9,split-CP,0.8585461689587426,6.680337301587315,13.40380683058482,0.81895,0.902
12,y_t+5min,0.9,ACI,0.8968565815324165,7.600967793748492,10.847109973532618,0.874,0.92
12,y_t+5min,0.95,split-CP,0.912573673870334,8.666099206349202,17.662129107285775,,
12,y_t+5min,0.95,ACI,0.9469548133595284,10.531049569291222,14.064886382081866,,
12,y_t+5min,0.9,CQR,0.8860510805500982,5.386684642621,9.316367304034518,0.86195,0.91505
12,y_t+5min,0.95,CQR,0.9332023575638508,7.743282655761442,12.208593297395415,,
12,y_t+15min,0.8,split-CP,0.7573673870333988,9.473206349206343,22.97794538254804,,
12,y_t+15min,0.8,ACI,0.7956777996070727,13.005918211636285,18.51660955064909,,
12,y_t+15min,0.85,split-CP,0.8005893909626719,11.603055555555557,26.456234509263325,,
12,y_t+15min,0.85,ACI,0.8457760314341847,14.956258831623517,20.943109081715416,,
12,y_t+15min,0.9,split-CP,0.8339882121807466,13.689027777777763,32.15576799137703,0.78195,0.887
12,y_t+15min,0.9,ACI,0.8958742632612967,18.618580072014502,25.10138330549062,0.867,0.923
12,y_t+15min,0.95,split-CP,0.8899803536345776,18.11352777777784,43.16618466284123,,
12,y_t+15min,0.95,ACI,0.9449901768172888,25.29607482041716,33.07965481642348,,
12,y_t+15min,0.9,CQR,0.8772102161100196,11.65435949344714,22.145167078515968,0.83795,0.91605
12,y_t+15min,0.95,CQR,0.925343811394892,15.511558444393607,31.05794061718919,,
12,y_t+30min,0.8,split-CP,0.7426326129666012,14.889600529100562,38.95853868773322,,
12,y_t+30min,0.8,ACI,0.787819253438114,22.59349240715959,32.86340697299008,,
12,y_t+30min,0.85,split-CP,0.7809430255402751,17.352706349206354,45.52503265153465,,
12,y_t+30min,0.85,ACI,0.8379174852652259,27.53249938237633,39.15959213625285,,
12,y_t+30min,0.9,split-CP,0.831041257367387,21.685801587301565,55.45861028215344,0.772,0.889
12,y_t+30min,0.9,ACI,0.888015717092338,36.79607626971772,49.51952329711179,0.84995,0.92105
12,y_t+30min,0.95,split-CP,0.8821218074656189,27.32598412698411,78.78950015883005,,
12,y_t+30min,0.95,ACI,0.93713163064833,51.47710614103001,63.99298377188123,,
