facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
1,y_t+90min,0.8,ACI,0.7785234899328859,83.36532099966603,139.188809337763,,
1,y_t+90min,0.85,split-CP,0.8456375838926175,83.46557084053381,146.2421014341761,,
1,y_t+90min,0.85,ACI,0.8322147651006712,99.38437514505536,164.68258414985024,,
1,y_t+90min,0.9,split-CP,0.87248322147651,106.1961785714286,168.67743399514112,0.8142857142857143,0.9574999999999996
1,y_t+90min,0.9,ACI,0.8791946308724832,134.75851702999583,205.95913225372533,0.8214285714285714,0.9357142857142856
1,y_t+90min,0.95,split-CP,0.953020134228188,156.20234523809515,200.3866151919092,,
1,y_t+90min,0.95,ACI,0.9395973154362416,165.53406887365702,244.2378066942885,,
1,y_t+90min,0.9,CQR,0.8926174496644296,106.60147378901748,140.4335364369061,0.8285714285714286,0.9571428571428572
1,y_t+90min,0.95,CQR,0.953020134228188,137.51989587954515,157.1854282037236,,
2,y_t+30min,0.8,split-CP,0.703125,18.60075595238095,45.8360961286977,,
2,y_t+30min,0.8,ACI,0.7734375,25.19969692742153,44.61963615648675,,
2,y_t+30min,0.85,split-CP,0.78125,21.693109126984154,52.68227652642496,,
2,y_t+30min,0.85,ACI,0.828125,32.12302151396781,48.85731532634756,,
2,y_t+30min,0.9,split-CP,0.90625,36.52085714285715,60.10940128968255,0.8245833333333333,0.9833333333333332
2,y_t+30min,0.9,ACI,0.8828125,36.510474444500815,55.55635350576074,0.8,0.95
2,y_t+30min,0.95,split-CP,0.9453125,47.17355158730156,78.22374069940473,,
2,y_t+30min,0.95,ACI,0.9375,53.64029765286797,71.70149587955444,,
2,y_t+30min,0.9,CQR,0.9375,34.17902643969316,42.57095559412423,0.9083333333333332,0.9833333333333332
2,y_t+30min,0.95,CQR,0.9765625,54.87362391429002,58.73251140190845,,
2,y_t+60min,0.8,split-CP,0.6875,31.267916666666657,75.23880309089782,,
2,y_t+60min,0.8,ACI,0.7734375,36.23256302703373,70.6403902529762,,
2,y_t+60min,0.85,split-CP,0.78125,38.48840476190475,84.64522034143519,,
2,y_t+60min,0.85,ACI,0.828125,51.316994512648805,84.65178927951389,,
2,y_t+60min,0.9,split-CP,0.8828125,57.98599404761903,95.61774193948412,0.8166666666666667,0.975
2,y_t+60min,0.9,ACI,0.8828125,67.3912662140377,97.12745638020834,0.8083333333333333,0.9583333333333334
2,y_t+60min,0.95,split-CP,0.921875,71.84050000000002,120.46008550347216,,
2,y_t+60min,0.95,ACI,0.9453125,91.54238643973216,120.3986559709821,,
2,y_t+60min,0.9,CQR,0.859375,64.82160577787496,81.90797105271582,0.8083333333333333,0.925
2,y_t+60min,0.95,CQR,0.9765625,83.19245112170131,87.01300368149744,,
2,y_t+90min,0.8,split-CP,0.71875,42.471190476190486,99.98285853213356,,
2,y_t+90min,0.8,ACI,0.7734375,52.46628681436428,87.19652288200412,,
2,y_t+90min,0.85,split-CP,0.7578125,52.472254608294975,111.86050458562676,,
2,y_t+90min,0.85,ACI,0.828125,59.14496444122671,99.4127398825216,,
2,y_t+90min,0.9,split-CP,0.8046875,67.09773617511519,125.83742916359152,0.6916666666666667,0.9583333333333334
2,y_t+90min,0.9,ACI,0.8828125,73.3456648966409,106.66834840713554,0.7833333333333333,0.9583333333333334
2,y_t+90min,0.95,split-CP,0.875,83.10789583333329,149.6438158034614,,
2,y_t+90min,0.95,ACI,0.9453125,99.9656521551129,136.4482522777707,,
2,y_t+90min,0.9,CQR,0.828125,81.97054725675454,108.5589700859575,0.7666666666666667,0.9083333333333332
2,y_t+90min,0.95,CQR,0.9765625,110.60604762121594,116.82995845360628,,
3,y_t+30min,0.8,split-CP,0.7714285714285715,40.28470238095248,78.13179244614513,,
3,y_t+30min,0.8,ACI,0.7928571428571428,47.50357334956711,79.86400681045146,,
3,y_t+30min,0.85,split-CP,0.8071428571428572,44.65590476190482,89.27011198721912,,
3,y_t+30min,0.85,ACI,0.8428571428571429,63.60181007653063,94.17786144909988,,
3,y_t+30min,0.9,split-CP,0.8785714285714286,57.94357539682551,103.710748015873,0.7857142857142857,0.9571428571428572
3,y_t+30min,0.9,ACI,0.9,84.55341614615544,115.27673998402392,0.8214285714285714,0.95
3,y_t+30min,0.95,split-CP,0.9285714285714286,80.57708333333335,135.69327239229025,,
3,y_t+30min,0.95,ACI,0.95,130.56512373866218,143.59946699263037,,
3,y_t+30min,0.9,CQR,0.9071428571428573,59.56452378399065,95.17395923366684,0.8425,0.9571428571428572
3,y_t+30min,0.95,CQR,0.9357142857142856,77.07058423542277,123.78418015168154,,
3,y_t+60min,0.8,split-CP,0.7357142857142858,66.59558333333327,146.35319812925175,,
3,y_t+60min,0.8,ACI,0.8,110.75192876984129,153.8260982001134,,
3,y_t+60min,0.85,split-CP,0.8285714285714286,85.61031746031745,165.18832350718066,,
3,y_t+60min,0.85,ACI,0.85,128.6670285868893,171.37099873050232,,
3,y_t+60min,0.9,split-CP,0.8857142857142857,117.11499603174605,192.0937526927437,0.7857142857142857,0.9571428571428572
3,y_t+60min,0.9,ACI,0.9,169.86410302128425,214.3314662582457,0.8214285714285714,0.95
3,y_t+60min,0.95,split-CP,0.9071428571428573,138.13498015873006,244.5882794784581,,
3,y_t+60min,0.95,ACI,0.9428571428571428,226.91032358534324,286.49388792774687,,
3,y_t+60min,0.9,CQR,0.8928571428571429,118.66353040703324,169.5364782607504,0.8067857142857143,0.9642857142857144
3,y_t+60min,0.95,CQR,0.9571428571428572,156.72745779780553,203.64140394339847,,
3,y_t+90min,0.8,split-CP,0.7357142857142858,104.7596739823348,205.81711532309367,,
3,y_t+90min,0.8,ACI,0.8,164.5905513242068,221.5178511317804,,
3,y_t+90min,0.85,split-CP,0.8428571428571429,130.23941833077313,230.04999645162263,,
3,y_t+90min,0.85,ACI,0.85,174.45889035744713,233.5347918507005,,
3,y_t+90min,0.9,split-CP,0.8857142857142857,166.1877706361679,267.320403590169,0.7785714285714286,0.9503571428571423
3,y_t+90min,0.9,ACI,0.9,208.73114622042715,284.2356841994638,0.8071428571428572,0.9571428571428572
3,y_t+90min,0.95,split-CP,0.9357142857142856,228.31149404761905,320.714351731768,,
3,y_t+90min,0.95,ACI,0.9428571428571428,264.14833260489746,376.78537700956775,,
3,y_t+90min,0.9,CQR,0.8857142857142857,159.9169762748417,237.30559021718167,0.7853571428571429,0.9571428571428572
3,y_t+90min,0.95,CQR,0.9571428571428572,239.28284287148048,285.3137256485796,,
4,y_t+30min,0.8,split-CP,0.7651006711409396,21.83086904761899,41.36010610297607,,
4,y_t+30min,0.8,ACI,0.7919463087248322,24.90757854673291,42.461071645263765,,
4,y_t+30min,0.85,split-CP,0.8053691275167785,26.42187698412704,45.998272103424775,,
4,y_t+30min,0.85,ACI,0.8456375838926175,32.09269554364352,49.23748008609584,,
4,y_t+30min,0.9,split-CP,0.8859060402684564,31.657785714285748,53.54735761982238,0.8571428571428571,0.9357142857142856
4,y_t+30min,0.9,ACI,0.8993288590604027,37.88107732284494,55.56298064416937,0.8714285714285714,0.921785714285714
4,y_t+30min,0.95,split-CP,0.9463087248322148,44.06761904761901,65.1390559235693,,
4,y_t+30min,0.95,ACI,0.9463087248322148,53.28920787089495,73.99908536104087,,
4,y_t+30min,0.9,CQR,0.87248322147651,28.581772977795584,49.84059120138765,0.8214285714285714,0.9214285714285714
4,y_t+30min,0.95,CQR,0.9194630872483222,43.28994144120777,64.65626128571434,,
4,y_t+60min,0.8,split-CP,0.6912751677852349,32.6767142857143,66.4786018272369,,
4,y_t+60min,0.8,ACI,0.785234899328859,46.47434626102832,66.24978463929806,,
4,y_t+60min,0.85,split-CP,0.785234899328859,44.7834942279942,68.68566285417292,,
4,y_t+60min,0.85,ACI,0.8456375838926175,54.98632115861395,72.47794397030387,,
4,y_t+60min,0.9,split-CP,0.9328859060402684,64.78570238095243,73.13160883281519,0.9,0.9714285714285714
4,y_t+60min,0.9,ACI,0.8993288590604027,66.19664241891591,81.38806515538899,0.8571428571428571,0.9285714285714286
4,y_t+60min,0.95,split-CP,0.9731543624161074,76.24543253968251,82.79614576009372,,
4,y_t+60min,0.95,ACI,0.9463087248322148,75.20012439955646,87.1089514524439,,
4,y_t+60min,0.9,CQR,0.8859060402684564,48.78584959585799,73.12857895837952,0.8214285714285714,0.9571428571428572
4,y_t+60min,0.95,CQR,0.959731543624161,83.65306887042429,94.24070507502655,,
4,y_t+90min,0.8,split-CP,0.6442953020134228,37.40327842122053,85.01373538497859,,
4,y_t+90min,0.8,ACI,0.785234899328859,63.68713430098202,86.13318698350118,,
4,y_t+90min,0.85,split-CP,0.8120805369127517,56.8822443290229,86.50297452202079,,
4,y_t+90min,0.85,ACI,0.8389261744966443,71.90176943042395,92.38710870737964,,
4,y_t+90min,0.9,split-CP,0.9261744966442952,78.59850595238095,94.64515124089138,0.8642857142857143,0.9714285714285714
