facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,gamma,gamma_calB_picp,n_cal_b,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
4,True,y_t+5min,0.8,ACI,0.7974434611602753,5.748734524120585,10.802120368219317,1017,764,0.02,0.8010471204188482,382.0,,,,
4,True,y_t+5min,0.85,split-CP,0.8790560471976401,8.301991621274313,12.94541688072055,1017,764,,,,,,,
4,True,y_t+5min,0.85,ACI,0.8475909537856441,6.915577566261808,12.236737361405543,1017,764,0.02,0.8481675392670157,382.0,,,,
4,True,y_t+5min,0.9,split-CP,0.9321533923303836,10.630945854338652,15.340843167593889,1017,764,,,,0.9007936507936508,0.9593253968253967,,
4,True,y_t+5min,0.9,ACI,0.8977384464110127,9.029304666117596,13.972537629028537,1017,764,0.05,0.900523560209424,382.0,0.8680555555555556,0.9226190476190476,,
4,True,y_t+5min,0.95,split-CP,0.9773844641101278,16.380628328989186,20.76183451455132,1017,764,,,,,,,
4,True,y_t+5min,0.95,ACI,0.9478859390363816,12.729109365296924,19.799690867446763,1017,764,0.01,0.950261780104712,382.0,,,,
4,True,y_t+5min,0.9,CQR,0.9262536873156342,8.411307113632386,12.379753784788978,1017,764,,,,0.9047619047619048,0.9474206349206348,0.0,0.0
4,True,y_t+5min,0.9,ACQR,0.8997050147492626,7.63999614472879,12.259340082803256,1017,764,0.02,0.900523560209424,382.0,0.878968253968254,0.9186507936507936,0.0,0.0
4,True,y_t+5min,0.95,CQR,0.9655850540806292,11.506090208895236,16.51624058446841,1017,764,,,,,,0.0,2.0
4,True,y_t+5min,0.95,ACQR,0.9498525073746312,10.090397749639008,16.370039849842943,1017,764,0.002,0.950261780104712,382.0,,,0.0,2.0
4,True,y_t+15min,0.8,split-CP,0.8758620689655172,17.637936067513028,24.85574046440241,1015,760,,,,,,,
4,True,y_t+15min,0.8,ACI,0.7950738916256158,12.779286120174296,23.57994960584025,1015,760,0.02,0.7973684210526316,380.0,,,,
4,True,y_t+15min,0.85,split-CP,0.9133004926108376,20.88313913264716,28.20443004079028,1015,760,,,,,,,
4,True,y_t+15min,0.85,ACI,0.8472906403940886,14.89246397614427,26.89114308247855,1015,760,0.02,0.8473684210526315,380.0,,,,
4,True,y_t+15min,0.9,split-CP,0.9586206896551724,27.18944717927576,33.83328625973553,1015,760,,,,0.941468253968254,0.9751984126984128,,
4,True,y_t+15min,0.9,ACI,0.896551724137931,19.62927553656433,32.709798308264446,1015,760,0.02,0.9,380.0,0.8630952380952381,0.9285714285714286,,
4,True,y_t+15min,0.95,split-CP,0.9802955665024632,35.89348251889057,44.107904991327786,1015,760,,,,,,,
4,True,y_t+15min,0.95,ACI,0.948768472906404,27.42424668577636,42.12429522417465,1015,760,0.002,0.9526315789473684,380.0,,,,
4,True,y_t+15min,0.9,CQR,0.9270935960591132,19.0514673363069,28.23807538060837,1015,760,,,,0.9057043650793648,0.9513888888888888,2.0,2.0
4,True,y_t+15min,0.9,ACQR,0.9004926108374385,16.76280075142538,28.351302273817936,1015,760,0.002,0.9026315789473685,380.0,0.873015873015873,0.9305555555555556,2.0,2.0
4,True,y_t+15min,0.95,CQR,0.9763546798029556,27.8204088591149,37.34596679166413,1015,760,,,,,,2.0,6.0
4,True,y_t+15min,0.95,ACQR,0.9438423645320198,25.334101640443468,38.54999658984066,1015,760,0.02,0.9526315789473684,380.0,,,2.0,6.0
4,True,y_t+30min,0.8,split-CP,0.9011857707509882,32.11497423367879,40.63034894707475,1012,754,,,,,,,
4,True,y_t+30min,0.8,ACI,0.7924901185770751,23.431292544893587,39.24897198549621,1012,754,0.02,0.7824933687002652,377.0,,,,
4,True,y_t+30min,0.85,split-CP,0.9268774703557312,37.27864471222672,45.464931592098914,1012,754,,,,,,,
4,True,y_t+30min,0.85,ACI,0.8438735177865613,26.62420407312467,43.14000940737215,1012,754,0.02,0.830238726790451,377.0,,,,
4,True,y_t+30min,0.9,split-CP,0.958498023715415,46.656486788052746,53.740868624010666,1012,754,,,,0.935515873015873,0.98015873015873,,
4,True,y_t+30min,0.9,ACI,0.8952569169960475,34.03995204145881,52.37329293217884,1012,754,0.01,0.8885941644562334,377.0,0.8551587301587301,0.933531746031746,,
4,True,y_t+30min,0.95,split-CP,0.984189723320158,67.97680111551,70.63567486856853,1012,754,,,,,,,
4,True,y_t+30min,0.95,ACI,0.9466403162055336,46.80599219455518,65.46232591810728,1012,754,0.005,0.9496021220159152,377.0,,,,
4,True,y_t+30min,0.9,CQR,0.9426877470355732,35.00552472385111,46.43781551698675,1012,754,,,,0.9166666666666666,0.9672619047619048,4.0,5.0
4,True,y_t+30min,0.9,ACQR,0.8952569169960475,29.20371698487972,46.5470319169628,1012,754,0.002,0.9018567639257294,377.0,0.8551587301587301,0.9285714285714286,4.0,5.0
4,True,y_t+30min,0.95,CQR,0.9812252964426876,57.53946185237533,64.06019708221504,1012,754,,,,,,1.0,5.0
4,True,y_t+30min,0.95,ACQR,0.9407114624505928,43.862939049342216,61.40733093304606,1012,754,0.02,0.9522546419098143,377.0,,,1.0,5.0
5,True,y_t+5min,0.8,split-CP,0.8377581120943953,5.085952380952335,8.62417864733867,1017,764,,,,,,,
